transactionID,Duration,Day,Fraud
27138,28.6562969605048,weekday,False
34841,32.92666755021871,weekday,False
24255,26.664343924170762,weekend,False
24194,3.2734236729961643,weekend,True
76309,32.733382176721285,weekend,False
18282,18.701436645877145,weekend,False
53919,28.194838699549283,weekend,False
82771,44.30817184101393,weekend,False
40301,31.085640003787624,weekend,False
87538,24.741210504172066,weekend,False
54674,38.68698293578159,weekend,False
50579,46.686331704756014,weekend,False
75998,34.060383036176404,weekend,False
66221,26.194345359676586,weekend,False
92065,27.25443508194732,weekday,False
75690,37.14608103941017,weekday,False
45011,30.53611115274148,weekday,False
77250,36.39505830332382,weekend,False
42581,23.343763405339107,weekday,False
27053,23.589067400075002,weekday,False
20061,16.365816181771518,weekend,False
55740,30.057981257539808,weekday,False
69799,23.267290213843893,weekday,False
66525,29.954783157789844,weekend,False
30508,27.223066045205165,weekend,False
73519,15.59176606789683,weekend,False
66652,29.20874542333662,weekend,False
69287,36.04061333418281,weekday,False
17909,27.56611617722504,weekend,False
23336,23.46108669534647,weekday,False
61935,24.601679301734805,weekday,False
81074,38.01851552915012,weekday,False
49690,36.803940227605906,weekday,False
73273,31.080401265914375,weekday,False
81911,17.804313230101087,weekend,False
47679,18.386479670418066,weekend,False
80763,26.375038587343127,weekday,False
79811,16.683184527281973,weekend,False
24687,31.52598291639109,weekend,False
18890,29.034998017537088,weekday,False
90070,42.26341787058792,weekend,False
71582,31.287414880967827,weekend,False
75988,33.103045999909504,weekend,False
90566,31.093224103325216,weekend,False
83768,39.68851466647193,weekend,False
37527,25.316845957383887,weekend,False
88234,34.588659854835676,weekend,False
32431,36.70706748824487,weekend,False
29647,2.4331945944396614,weekend,True
73911,34.67243647440302,weekend,False
53291,39.629408198243276,weekend,False
91024,30.51012985996733,weekend,False
69276,25.0028681816606,weekday,False
75971,31.00750303525489,weekday,False
37563,35.864117358740394,weekend,False
21101,36.07044494685177,weekday,False
53287,28.03068844201781,weekend,False
54333,23.85121901951548,weekend,False
38421,34.740207262153156,weekend,False
29604,33.212808378833955,weekend,False
45346,21.51167676368855,weekend,False
84081,32.586649157048164,weekend,False
33493,3.6794961026551514,weekday,True
76882,21.809519571328963,weekday,False
58235,22.60673420946355,weekend,False
23897,20.865145964030567,weekend,False
88205,33.603225705034326,weekend,False
49075,40.948416910347426,weekend,False
90807,37.19971558164965,weekend,False
65449,13.254428057433026,weekday,False
92593,24.038313989996,weekend,False
27215,17.87605146948834,weekday,False
64880,20.650010543494503,weekday,False
62089,27.255465623819305,weekday,False
19589,46.65280606961206,weekend,False
39703,21.474961071596102,weekend,False
64267,30.84817472436832,weekend,False
46083,31.92958306747485,weekend,False
92746,30.53515140846576,weekend,False
74218,30.921679178796552,weekend,False
84003,24.862477569626826,weekend,False
21964,24.24855526802784,weekday,False
63216,28.293525737008785,weekend,False
45663,33.55037749944727,weekend,False
18709,45.508383080025254,weekday,False
27248,19.491892800882177,weekend,False
42424,23.7780062195047,weekend,False
76321,37.693608587995456,weekend,False
18746,38.97098333894815,weekend,False
30981,36.70317529788127,weekday,False
92546,28.904708203264914,weekend,False
78192,33.9907536419228,weekend,False
49350,42.42834311037813,weekday,False
61179,29.15560964551984,weekend,False
49016,13.706696732206039,weekend,False
66033,42.14074574678717,weekend,False
68206,27.0173914193971,weekday,False
54746,36.84831078867251,weekend,False
81692,31.259745903918663,weekend,False
66580,30.99820513144509,weekday,False
81597,41.0592718310363,weekend,False
21187,17.722191906343905,weekday,False
43416,23.645329471175213,weekday,False
72586,31.371523795749894,weekend,False
55420,32.79169523230695,weekday,False
18942,50.42265526343277,weekday,False
72222,12.939143892965875,weekday,False
82001,4.194453033559342,weekend,True
56268,36.66424387574896,weekend,False
60610,28.590818777129545,weekday,False
65043,19.819650222097167,weekend,False
70873,39.05325106391801,weekend,False
59033,32.57243255190622,weekday,False
41364,43.158925903718846,weekday,False
86416,27.2615436898421,weekend,False
26811,34.33979135516661,weekend,False
30588,31.16915294466027,weekend,False
55792,21.70177269935861,weekday,False
28133,39.00332028221128,weekday,False
54882,33.49330766655109,weekend,False
24603,29.81241325465972,weekday,False
17474,27.072162001311703,weekend,False
82216,25.40330798192363,weekend,False
89865,27.04985843293832,weekend,False
40714,31.885842826975264,weekday,False
20252,38.14414213905047,weekend,False
32135,32.356077259423024,weekend,False
69388,16.807609011562334,weekday,False
30640,32.360614533293,weekend,False
66799,25.822327883120064,weekend,False
73686,35.171937454427315,weekend,False
48040,31.940192555195164,weekday,False
40254,30.908063609743234,weekend,False
35910,31.843174037123838,weekend,False
46578,24.554740008660644,weekday,False
23163,41.72708312095165,weekend,False
51489,29.51757065197505,weekend,False
56132,30.275127016925946,weekend,False
83988,24.2532868691932,weekend,False
24779,31.873007660588932,weekend,False
64584,14.996815046943565,weekend,False
81779,38.37411310270225,weekday,False
43017,33.734030554409586,weekend,False
50000,32.84781438779613,weekday,False
19751,29.081972290824,weekend,False
42146,27.848897316341127,weekend,False
86610,37.40416515902636,weekend,False
45498,25.85056083456251,weekday,False
21252,21.210038948101552,weekend,False
49211,28.085144321847554,weekday,False
42305,31.7921470337014,weekday,False
79678,36.35038022209354,weekend,False
48939,27.316737941656328,weekend,False
71077,28.27345656954953,weekday,False
81954,31.054247168280238,weekday,False
44477,29.5832899769477,weekend,False
89966,30.218732199055893,weekday,False
84417,42.165937204741205,weekend,False
20339,34.05395455391005,weekend,False
68090,25.62761627124523,weekend,False
23869,38.754482765361296,weekend,False
85445,39.02310287237545,weekend,False
26394,26.309927729844915,weekday,False
74281,21.297296452212485,weekend,False
75546,37.24327393723017,weekend,False
19531,30.542299993555254,weekend,False
36884,33.53299448435139,weekend,False
56484,41.585722705021894,weekend,False
40974,28.23717274966977,weekday,False
69168,35.058353158854466,weekend,False
63583,29.7319579430193,weekend,False
25731,38.67885149573544,weekday,False
77943,23.99502513606549,weekend,False
90374,29.18640975675336,weekend,False
58612,37.53801666611988,weekend,False
58599,29.421927994747755,weekend,False
67850,24.70176246836229,weekend,False
42333,34.1325393044201,weekday,False
30874,27.14345241004619,weekend,False
55047,20.18895453158248,weekend,False
44136,34.675851835971976,weekday,False
90129,28.763659451656928,weekday,False
56007,35.539625439195426,weekend,False
20506,25.13788146807093,weekday,False
89568,27.790620254504102,weekend,False
70004,17.878660190179264,weekend,False
75959,29.38915835493157,weekend,False
32725,31.478203567869876,weekend,False
62016,21.840526973936203,weekend,False
32760,12.752743550490393,weekend,False
48999,26.626752900381327,weekend,False
24854,59.33670346785009,weekend,False
75088,12.040838384481294,weekend,False
68387,29.76441533784825,weekend,False
41439,30.96391666128098,weekend,False
29048,27.32931244363557,weekend,False
60451,20.77643442511471,weekday,False
18681,24.29454691949761,weekend,False
86284,28.78579334419702,weekend,False
83352,25.85341431063472,weekday,False
79472,38.57482046446505,weekend,False
54876,34.010330639655656,weekday,False
27649,33.99250127834319,weekend,False
28817,30.24826480874145,weekend,False
87353,27.45621028499981,weekend,False
73563,23.493621546843148,weekend,False
45454,32.83754979375717,weekday,False
36419,21.391271252739468,weekend,False
48206,33.761657519907686,weekday,False
39226,28.392459387059766,weekday,False
37398,23.11902359539248,weekend,False
29554,27.633596424104788,weekend,False
64722,40.55539658441874,weekend,False
92742,22.94859281922524,weekend,False
57826,24.20375964013556,weekend,False
85060,35.058165169888625,weekend,False
48184,34.44582866101236,weekday,False
18759,24.416704455816326,weekend,False
82132,30.31175823585556,weekend,False
39193,30.608579622148696,weekday,False
21672,25.152455592151824,weekday,False
29749,35.97344340625694,weekend,False
24393,38.282488656019204,weekday,False
71630,33.41978959049861,weekend,False
22328,28.53883536580853,weekend,False
77980,26.408821364285465,weekday,False
79123,29.013051845299398,weekend,False
76904,25.985949067344972,weekend,False
56147,34.70929852381436,weekend,False
63444,25.138574375246225,weekend,False
70852,40.145295771274775,weekday,False
88088,25.178467593101512,weekend,False
22676,38.482914291540396,weekday,False
52370,39.14347756599432,weekend,False
24970,39.67579741231445,weekday,False
54785,35.411733323675165,weekend,False
38821,29.80892636152945,weekend,False
30677,31.934979119048705,weekend,False
21468,38.99701887629929,weekday,False
23390,26.914480174224266,weekday,False
86739,31.867819958003217,weekend,False
32480,24.247515894122714,weekday,False
79558,16.488841853141306,weekday,False
28405,27.880708055634646,weekday,False
38194,26.005255691468033,weekday,False
91063,28.850424637695,weekday,False
72097,28.05921881967664,weekend,False
19032,32.062684448134306,weekday,False
77436,40.57285362715509,weekday,False
42189,43.43582169123528,weekday,False
32833,41.3276664048308,weekday,False
68878,26.253059374317516,weekend,False
70710,39.959401992210104,weekday,False
36096,28.952797883948485,weekend,False
26387,34.80655996540342,weekend,False
52085,42.31816889181991,weekend,False
63253,23.336825106535105,weekday,False
86448,34.219708438530695,weekend,False
52982,29.260777839643282,weekend,False
64211,24.585495948187024,weekend,False
74368,31.266351577518908,weekday,False
51254,20.07348581109632,weekday,False
70350,26.966861027447486,weekday,False
26511,33.11483664924116,weekday,False
28437,25.29710423356297,weekday,False
54879,23.192910263672914,weekend,False
82406,19.716083144474094,weekend,False
92010,28.504774933099657,weekday,False
32014,26.62794464699359,weekend,False
88851,23.32116832515268,weekend,False
18039,38.27442955656274,weekday,False
55751,16.99071755390434,weekend,False
45598,36.24458209416535,weekend,False
55066,34.089248022912805,weekend,False
63599,36.061048790094304,weekday,False
32176,30.04897219276075,weekday,False
49610,15.878155757809909,weekend,False
59561,31.211614694552768,weekend,False
88242,41.314805685882405,weekend,False
24183,28.201018351869262,weekday,False
41537,30.77051470949273,weekend,False
62063,25.280905988566236,weekend,False
67264,40.91642688021891,weekend,False
63413,1.1132461692439244,weekday,True
88287,26.62213831799097,weekend,False
56119,22.102743807925048,weekend,False
65872,32.203251766690244,weekend,False
21792,34.86477104384602,weekend,False
20532,19.369605777024,weekday,False
22399,36.06656289098864,weekday,False
61176,16.741534459344678,weekend,False
87150,20.123937228165897,weekday,False
90144,32.76410553735402,weekday,False
29900,35.816084714524344,weekday,False
40009,21.028616517997555,weekend,False
55172,27.47681399080836,weekend,False
82030,15.003460014912596,weekend,False
29029,22.157233194033715,weekend,False
58799,29.372432411111003,weekend,False
35073,23.015715490266533,weekend,False
17454,29.985682439401035,weekend,False
58859,15.544288683533876,weekend,False
30845,32.087936453652375,weekend,False
24158,37.442235991872785,weekday,False
61533,35.05911206610651,weekday,False
77098,12.622447768235347,weekend,False
56569,32.42336948255437,weekend,False
90164,32.576383837441746,weekday,False
57362,30.74609588044643,weekend,False
85830,30.006932213345213,weekend,False
47295,28.51745158342208,weekend,False
73360,37.30936369279761,weekday,False
38947,27.30243715427299,weekday,False
69154,32.39571929321112,weekday,False
29640,34.988082085987486,weekday,False
61616,3.2724776214099403,weekday,True
24384,31.463918984580946,weekend,False
39322,25.83321332961432,weekend,False
54563,36.33495556466856,weekend,False
23808,28.15249072640492,weekend,False
20976,37.13390327982581,weekend,False
39485,34.66341890362978,weekday,False
83433,31.087170354957752,weekend,False
67427,22.73345405403857,weekday,False
18679,24.30353762992029,weekend,False
78850,35.752726997240345,weekend,False
50720,43.002832274287826,weekday,False
87520,27.61133217972163,weekend,False
48584,37.71160651707932,weekend,False
30211,33.582796329719365,weekend,False
79702,34.40984730636656,weekend,False
24672,29.059781570188232,weekend,False
25115,31.38701634634005,weekend,False
55029,39.3190952159892,weekend,False
72776,36.25096290948609,weekend,False
31977,31.096364925507487,weekday,False
88237,14.894944323863024,weekday,False
55869,44.345403908287885,weekday,False
65527,30.12591548509373,weekday,False
46651,19.50963301027848,weekend,False
49579,32.98275152449883,weekday,False
72780,29.281360014695014,weekday,False
51495,41.65133715749076,weekday,False
80065,38.448533122892364,weekend,False
28682,30.85377455132173,weekend,False
61479,27.622965943038835,weekday,False
28078,30.31982706801795,weekday,False
45660,30.49241113509945,weekend,False
76444,27.647966586209197,weekend,False
45804,21.591161393805915,weekday,False
88932,26.08825369774179,weekday,False
65545,31.276279312911505,weekend,False
86695,19.414726906235455,weekday,False
18916,22.361761706939284,weekday,False
66133,27.481459047167462,weekend,False
92341,31.94454584834869,weekday,False
73011,30.130238936649103,weekend,False
67966,25.155198592347155,weekday,False
58585,28.65121656296133,weekend,False
41811,32.54731933238306,weekend,False
64429,44.48212113868797,weekend,False
39895,33.35101740641181,weekday,False
17981,20.435297045389238,weekend,False
39743,34.33558960011724,weekend,False
68524,40.228877199013326,weekday,False
31556,23.64452336310676,weekend,False
39350,39.616996373919456,weekday,False
91421,30.53280091485979,weekend,False
83013,34.03208020997141,weekend,False
79485,19.972140605302343,weekend,False
92810,17.947554560819448,weekend,False
31944,28.055577221469218,weekday,False
68574,30.02886047309401,weekend,False
56215,20.115976784032906,weekend,False
37316,36.862249433822114,weekday,False
79629,39.096149299982095,weekend,False
39533,32.82483872457364,weekday,False
87869,26.76554855260088,weekend,False
23859,23.520778591376967,weekday,False
45576,29.13708642529325,weekday,False
64711,14.790429994684665,weekend,False
33530,26.53780725509351,weekday,False
41162,37.7818393275674,weekend,False
84976,30.60176464469853,weekday,False
68593,23.279162561664137,weekday,False
78170,39.737029104045966,weekday,False
81048,44.24439718136361,weekday,False
33241,39.92859096155126,weekend,False
65553,22.646901900918785,weekend,False
91995,35.00287046814663,weekend,False
71366,36.42192053034034,weekday,False
27353,30.34709396057897,weekend,False
59459,41.316737995939285,weekend,False
80103,18.474733006853434,weekend,False
78692,38.38326677194429,weekend,False
37313,31.568033628652657,weekend,False
81841,44.10284686900535,weekend,False
26083,27.02848009662612,weekend,False
55763,37.954782399418065,weekday,False
57674,42.49147331724747,weekend,False
42749,24.687703726056448,weekday,False
89133,36.19286372581398,weekday,False
38717,24.422458222370853,weekend,False
66171,34.3463883496105,weekend,False
48296,23.054216135244683,weekend,False
86870,32.28362042313008,weekend,False
55788,38.78614660190306,weekend,False
29320,25.179242477552684,weekend,False
71716,32.50287911321443,weekend,False
20721,29.006800601398343,weekend,False
40578,26.039603858086604,weekday,False
48004,42.164405266763,weekend,False
66670,25.301547520566306,weekend,False
62973,31.417005122804483,weekend,False
31554,39.4165027765656,weekday,False
55650,36.6078145950681,weekend,False
48324,30.469211047217765,weekday,False
62088,36.96305818671856,weekday,False
38384,32.42216540346867,weekend,False
44133,41.40758804211585,weekend,False
90481,33.80698561313644,weekend,False
47618,26.939990129609924,weekend,False
54452,36.369809359064405,weekday,False
51063,24.005131898833103,weekday,False
20420,37.08738522084261,weekday,False
77208,29.91630127613709,weekday,False
42925,33.54375221622609,weekend,False
58812,37.435058969218396,weekend,False
35648,38.44201833450795,weekend,False
23849,28.475386935747363,weekend,False
41482,32.29830136463021,weekday,False
68039,27.04217283591586,weekend,False
39398,24.741766297614173,weekend,False
38391,26.823026060048853,weekday,False
89456,35.111573782871986,weekday,False
64644,27.40361945415836,weekend,False
64498,29.179072659408952,weekday,False
49681,22.752578683943693,weekend,False
56752,42.172743049582856,weekend,False
68908,34.4420821088288,weekend,False
72021,28.85868903874279,weekend,False
65956,25.556175072423716,weekday,False
61980,28.061700209236555,weekend,False
54913,35.421287941285804,weekday,False
32825,28.95580773492389,weekday,False
87924,28.182736932833205,weekend,False
74886,36.56157804851741,weekday,False
69811,23.848587019776826,weekend,False
27210,21.640583636986666,weekend,False
37997,27.393711335208298,weekend,False
48451,26.57630424318685,weekday,False
19393,26.3601777663178,weekday,False
62802,29.287982650278455,weekend,False
36850,29.175203200847626,weekday,False
57251,49.626968486230545,weekend,False
62172,29.45678944970656,weekend,False
54513,43.810588324620845,weekend,False
82409,27.911805391792573,weekend,False
78739,26.611773057483912,weekend,False
19574,30.21732615361701,weekend,False
85694,38.556573276994094,weekday,False
20724,28.499008236140014,weekend,False
81474,32.52827714316242,weekend,False
25146,30.892559711079954,weekday,False
28004,40.2208123193275,weekend,False
55470,18.970751589405502,weekend,False
25331,43.22505284346397,weekday,False
23016,34.41684403928514,weekend,False
69955,31.675354021127163,weekend,False
34846,24.922548574351712,weekend,False
30470,33.03973408389118,weekend,False
40227,35.98393000804333,weekend,False
42320,35.96111092369529,weekend,False
46495,43.60283865923364,weekend,False
29720,34.97553473167646,weekend,False
39876,34.90578382711016,weekday,False
89563,18.705301645805577,weekend,False
42645,30.034146341348066,weekend,False
33881,20.2357015608372,weekday,False
43709,30.511844076287552,weekend,False
81919,29.464428306255265,weekday,False
91102,36.04021779974746,weekend,False
85915,44.1508979632564,weekend,False
81402,27.494663293423514,weekday,False
76454,37.93033749993797,weekday,False
59946,26.629999571369254,weekend,False
92323,37.61264261330505,weekend,False
32344,31.16640811314022,weekday,False
64655,29.383229847567428,weekday,False
47332,26.989889284751115,weekend,False
70183,36.933930338051454,weekend,False
77899,30.168611531646352,weekday,False
70053,27.78862636769025,weekday,False
82441,27.45042306813012,weekend,False
65290,40.708843894670345,weekend,False
60509,25.69195361582461,weekend,False
38809,27.69803230626357,weekend,False
25325,34.575644179289,weekend,False
77389,22.6237699907802,weekend,False
50383,41.539248454980786,weekend,False
87732,38.987814231761824,weekday,False
21955,37.65314753515725,weekend,False
32468,19.79602532809074,weekend,False
68821,37.64000347310422,weekend,False
40475,28.34328431281653,weekend,False
57953,27.48154286664957,weekend,False
89253,23.93398330046964,weekend,False
90679,33.51229722302027,weekend,False
19554,39.809640900722634,weekend,False
51076,22.158353948358307,weekend,False
52564,36.14944935835052,weekend,False
79831,37.250108718408505,weekday,False
92118,25.38818583757174,weekend,False
33230,29.42726588232208,weekday,False
74439,28.3843390340897,weekday,False
54084,35.605129056121555,weekday,False
81102,20.482116135040506,weekend,False
42575,32.08502474814615,weekend,False
65214,25.133837587176288,weekend,False
55549,31.332356428478704,weekend,False
25836,31.099745912417674,weekday,False
28359,29.37378330947529,weekend,False
42435,34.512206169291225,weekend,False
42134,31.05420745364777,weekend,False
77720,28.22969631000927,weekend,False
22870,27.99637865906539,weekday,False
80839,25.56736994470515,weekend,False
24234,33.43156833440845,weekend,False
36995,28.054703256100346,weekend,False
86103,26.40887526538884,weekend,False
51016,24.642023463055192,weekend,False
89175,13.536329338320705,weekend,False
62464,35.52011780514089,weekend,False
65603,34.67189762718955,weekend,False
22583,42.42715213627882,weekend,False
87654,15.561138000519819,weekday,False
82518,19.097533191115684,weekday,False
82693,30.589215707266654,weekend,False
74284,17.768413245584586,weekend,False
57652,23.704446091213626,weekday,False
53630,25.22640528750925,weekend,False
18962,31.445433233650302,weekday,False
39863,24.154755822143223,weekday,False
64849,28.08535507534361,weekday,False
19413,34.14388260564307,weekend,False
92663,35.79727896621856,weekend,False
26453,37.40059437139124,weekend,False
20082,35.852197033884785,weekday,False
42862,27.897362301910768,weekend,False
90918,33.631388306535456,weekend,False
73153,34.2494736254595,weekend,False
33034,30.521213010959354,weekday,False
42191,32.53380373949878,weekday,False
20274,39.25666850495481,weekday,False
45164,36.453071332730005,weekday,False
69122,8.920250115216568,weekday,False
31902,20.30773033910081,weekend,False
57905,27.525768043644444,weekend,False
84393,28.566239032553398,weekend,False
54654,38.4394749284135,weekend,False
78489,26.41117585011219,weekday,False
46447,32.423596294210824,weekend,False
23325,25.702447985025522,weekday,False
71088,24.574850484199096,weekend,False
28545,33.798307712547185,weekend,False
57538,30.264148504576468,weekend,False
87224,33.94938175352602,weekend,False
72967,24.668478452487854,weekend,False
25789,37.41729549543483,weekend,False
25264,33.73279417880194,weekend,False
69525,23.064437502514142,weekend,False
86692,32.42364631933343,weekday,False
68813,34.84365792786489,weekend,False
71635,41.747449305961936,weekend,False
50465,36.25728951286778,weekend,False
68815,36.47548357764879,weekend,False
64303,16.523881898028446,weekend,False
61449,18.64497890634453,weekend,False
33265,26.25042027584033,weekday,False
32859,13.07744658135989,weekend,False
56142,22.49252587337248,weekend,False
52563,32.2333949942644,weekend,False
48407,31.32707627057589,weekend,False
65682,39.926372326611215,weekday,False
59289,21.335293084289997,weekday,False
19239,30.692473084243197,weekend,False
69056,44.78135111079815,weekend,False
37386,40.409650679314,weekend,False
75915,31.83177017805612,weekend,False
70095,30.007907096371728,weekday,False
41944,34.12677534032291,weekend,False
79688,35.172659197687906,weekend,False
34311,30.86801668969933,weekend,False
47857,11.280851091995428,weekend,False
62860,19.89891148710492,weekend,False
45343,16.593452942885484,weekend,False
62581,31.209927985790387,weekend,False
80822,29.20831294641489,weekend,False
59275,29.59852887123273,weekday,False
91387,30.54252714453585,weekend,False
86276,18.3081736133988,weekend,False
33866,36.1418606087296,weekend,False
41303,27.79697374638025,weekend,False
92163,39.8071949105903,weekday,False
84677,29.441169594249374,weekday,False
59659,32.41849051333276,weekday,False
45697,34.054243784926065,weekend,False
39894,30.9980320679742,weekend,False
35725,30.477714739440803,weekend,False
58025,31.987396966638713,weekday,False
29846,32.973694651255165,weekday,False
38185,45.832473542072975,weekend,False
32268,26.22939211722149,weekend,False
79829,29.23233712914423,weekend,False
61626,28.417937741437157,weekend,False
39852,29.092244158733298,weekend,False
55152,23.773654076055962,weekend,False
38707,39.35202878278461,weekday,False
64440,36.376115872902325,weekday,False
46504,27.095554546192943,weekday,False
41842,30.81305477574975,weekend,False
39706,39.131203663473066,weekend,False
76147,17.630914659777165,weekend,False
73707,35.357740064938476,weekend,False
23423,32.894753889574524,weekend,False
52964,29.22705106103661,weekend,False
34715,45.80936756591946,weekday,False
76800,37.59007525933223,weekend,False
57018,32.25912179510827,weekend,False
70617,41.020789069756646,weekday,False
28275,24.72990415653083,weekday,False
30385,22.14077699755165,weekend,False
44892,33.15003874314987,weekend,False
88973,29.125127995169464,weekend,False
62618,18.762888302254904,weekday,False
77813,35.991337201255185,weekend,False
64823,29.45474903053681,weekend,False
36361,18.356824290611378,weekend,False
19861,35.21466037292982,weekday,False
32029,26.595597931089443,weekend,False
63248,38.748936762164476,weekday,False
39377,34.646001108327106,weekend,False
86378,28.189971926244866,weekend,False
79166,42.79379351109194,weekday,False
26442,18.38006446171402,weekend,False
57183,46.426939367991025,weekend,False
26778,24.86225848700527,weekend,False
84250,36.62398892724437,weekend,False
79796,20.97723602701626,weekend,False
69023,30.499616702890854,weekend,False
91596,39.877618384874175,weekend,False
33310,40.47810194680906,weekday,False
53311,36.716951158546976,weekend,False
53167,21.14350891756661,weekend,False
71388,24.927662521338046,weekend,False
46682,20.113862706674304,weekday,False
18223,37.756181951829795,weekend,False
60346,30.312183972095102,weekend,False
50701,35.006965454136875,weekday,False
83662,37.888861350276436,weekend,False
46291,30.420168615199746,weekend,False
80086,36.53567265835915,weekday,False
27183,20.87015212797476,weekend,False
80587,27.964098067242645,weekday,False
36148,33.48544534284237,weekday,False
59346,21.72620885197959,weekend,False
82524,29.45176047223752,weekday,False
86061,38.05943219130876,weekend,False
26169,47.799405300742706,weekend,False
53146,25.495811964518104,weekend,False
81544,43.202336578384454,weekday,False
54303,27.944167620260693,weekend,False
80345,19.388825922782345,weekend,False
52775,21.99939441211328,weekday,False
55758,29.10767622268668,weekend,False
45187,35.61311662511332,weekend,False
74096,19.384257300065684,weekend,False
44160,28.46406736033688,weekend,False
53169,26.58062322229949,weekend,False
40054,31.928544138757214,weekend,False
71279,37.613042671791995,weekend,False
77534,22.757963526931448,weekday,False
17301,35.07361736673668,weekend,False
63811,28.645186728150406,weekday,False
75096,27.237797382635907,weekend,False
72868,28.88811699410109,weekend,False
36699,19.119692646451647,weekend,False
61511,31.17101216120008,weekday,False
53297,30.276706820385705,weekend,False
72302,24.685573323290626,weekday,False
